spec_id,scope,dv,formula,n,aic,aicc,bic,logLik,converged,delta_aicc,akaike_weight,aicc_rank
575c97858cb7dbc1d0d9fcb9c2d8da7a,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1289.16893,1289.250562,1318.827664,-638.584465,True,0.0,0.010833,1
575c97858cb7dbc1d0d9fcb9c2d8da7a,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECONOMIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1289.16893,1289.250562,1318.827664,-638.584465,True,0.0,0.010833,2
e61cfdcccafe2176e7ac19003139598b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTRASTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1291.236192,1291.317825,1320.894927,-639.618096,True,2.067263,0.003854,3
e61cfdcccafe2176e7ac19003139598b,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTRASTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1291.236192,1291.317825,1320.894927,-639.618096,True,2.067263,0.003854,4
f8c1980fa2fe6e622527dabd8b19c3da,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1291.416857,1291.475109,1316.132469,-640.708428,True,2.224547,0.003562,5
0882a094bea570392812eb1db1140215,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1291.65469,1291.736323,1321.313425,-639.827345,True,2.485761,0.003126,6
0b7e3a6e87c7e2c430d9e42442f34db5,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1291.65469,1291.736323,1321.313425,-639.827345,True,2.485761,0.003126,7
0882a094bea570392812eb1db1140215,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + POISONING__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1291.65469,1291.736323,1321.313425,-639.827345,True,2.485761,0.003126,8
0b7e3a6e87c7e2c430d9e42442f34db5,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + POISONING_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1291.65469,1291.736323,1321.313425,-639.827345,True,2.485761,0.003126,9
d46906010fffd5b4085133dba40767f6,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1292.077055,1292.158688,1321.73579,-640.038528,True,2.908126,0.002531,10
d46906010fffd5b4085133dba40767f6,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1292.077055,1292.158688,1321.73579,-640.038528,True,2.908126,0.002531,11
ffd8f18a25492e232f18a33e301ff100,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1292.404594,1292.486227,1322.063329,-640.202297,True,3.235665,0.002149,12
ca9f1efcd2fb7a850f703cbb955ad9ad,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1292.404594,1292.486227,1322.063329,-640.202297,True,3.235665,0.002149,13
ffd8f18a25492e232f18a33e301ff100,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1292.404594,1292.486227,1322.063329,-640.202297,True,3.235665,0.002149,14
ca9f1efcd2fb7a850f703cbb955ad9ad,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + INTERSTATE_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1292.404594,1292.486227,1322.063329,-640.202297,True,3.235665,0.002149,15
6132c493408272e6fc692fa320d4f15a,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1292.512685,1292.594318,1322.17142,-640.256343,True,3.343756,0.002035,16
6132c493408272e6fc692fa320d4f15a,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + ECOLOGICAL__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1292.512685,1292.594318,1322.17142,-640.256343,True,3.343756,0.002035,17
f7cb50315a803be268627af248e8c413,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + TECHNOLOGICAL_lag_avg + TERRORISM_lag_avg + (1 | Country),1036,1292.871229,1292.952861,1322.529963,-640.435614,True,3.702299,0.001701,18
a510e48bfb90c23abf855789869c61ae,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1293.209506,1293.291139,1322.868241,-640.604753,True,4.040577,0.001437,19
a510e48bfb90c23abf855789869c61ae,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL__bin_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1293.209506,1293.291139,1322.868241,-640.604753,True,4.040577,0.001437,20
12e0ff8be83608b810a44ca0608afe43,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1293.252249,1293.333882,1322.910984,-640.626125,True,4.08332,0.001406,21
12e0ff8be83608b810a44ca0608afe43,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + GEOPHYSICAL_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1293.252249,1293.333882,1322.910984,-640.626125,True,4.08332,0.001406,22
64f79f699fd92bf812583262a2020f59,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1293.410314,1293.491946,1323.069048,-640.705157,True,4.241384,0.001299,23
64f79f699fd92bf812583262a2020f59,Africa,Outbreak,Outbreak ~ scale(Year) + Outbreak_lag + CLIMATIC_lag_avg + TECHNOLOGICAL_lag_avg + (1 | Country),1036,1293.410314,1293.491946,1323.069048,-640.705157,True,4.241384,0.001299,24
